lineage_id,candidate_rank,candidate_app_id,application_title,application_pi,application_institution,match_grade,match_score,evidence_level,evidence_class,evidence_components,score_details,deterministic_evidence_present,identity_evidence_present,contextual_evidence_present,crosswalk_pub_ids,crosswalk_app_ids,crosswalk_application_count,crosswalk_identifier_type,crosswalk_evidence,match_reason,evidence_urls,manual_review_needed,evidence_class,deterministic_evidence_present,identity_evidence_present,contextual_evidence_present,crosswalk_pub_ids,crosswalk_app_ids,crosswalk_application_count,crosswalk_identifier_type,crosswalk_evidence
lineage_yiguiz_ukbiobank_strs,14,100337,"Studying brain development, mental health and  other complex traits with genomic and neuroimaging data in UK Biobank Cohort",,University of Minnesota Twin Cities,candidate,8.0,C,C,data_type,"{""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""C""}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/10/2025-10-03-uk-biobank.md; https://github.com/YIGUIz/ukbiobank_strs,true,C,false,false,true,,,,,
lineage_yiguiz_ukbiobank_strs,15,100359,Comprehensive gene-environment interaction analysis in chronic diseases and cancers,,Korea University College of Medicine,candidate,8.0,C,C,data_type,"{""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""C""}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/10/2025-10-03-uk-biobank.md; https://github.com/YIGUIz/ukbiobank_strs,true,C,false,false,true,,,,,
lineage_yiguiz_ukbiobank_strs,16,100371,Investigating novel genetic and environmental players on development of gastrointestinal diseases/ cancers; quantified their impacts or possible synergic effects to improve patient risk stratification,,IRCCS De Bellis,candidate,8.0,C,C,data_type,"{""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""C""}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/10/2025-10-03-uk-biobank.md; https://github.com/YIGUIz/ukbiobank_strs,true,C,false,false,true,,,,,
lineage_yiguiz_ukbiobank_strs,17,100411,Genetic association between maternal reproductive factor exposures during pregnancy and offspring developmental outcomes,,Xiangya Hospital  of Central South University,candidate,8.0,C,C,data_type,"{""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""C""}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/10/2025-10-03-uk-biobank.md; https://github.com/YIGUIz/ukbiobank_strs,true,C,false,false,true,,,,,
lineage_yiguiz_ukbiobank_strs,18,1004433,Integrated Multi-Omics Profiling in UK Biobank for Risk Stratification and Mechanistic Insights in Chronic Diseases and Cancers,,Guizhou Provincial People's Hospital.,candidate,8.0,C,C,data_type,"{""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""C""}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/10/2025-10-03-uk-biobank.md; https://github.com/YIGUIz/ukbiobank_strs,true,C,false,false,true,,,,,
lineage_yiguiz_ukbiobank_strs,19,100469,Characterising the causes and impacts of rare and structural variation on human traits,,University of Oxford,candidate,8.0,C,C,data_type,"{""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""C""}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/10/2025-10-03-uk-biobank.md; https://github.com/YIGUIz/ukbiobank_strs,true,C,false,false,true,,,,,
lineage_yiguiz_ukbiobank_strs,20,100532,Statistical methods development for genetic basis of complex traits and predictions,,University of Calgary,candidate,8.0,C,C,data_type,"{""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""C""}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/10/2025-10-03-uk-biobank.md; https://github.com/YIGUIz/ukbiobank_strs,true,C,false,false,true,,,,,
lineage_yochaiedlitz_t2dm_ukb_predictions,1,28784,A statistical framework for personalized nutrition recommendations based on genetic and anthropometric data.,Professor Eran Segal,Weizmann Institute of Science,confirmed,100,A,A1_DIRECT_APP_ID,public_metadata_seed; A1_DIRECT_APP_ID; direct_application_id,"{""public_metadata_seed"": {""authors"": ""Yochai Edlitz; Eran Segal"", ""doi"": ""10.7554/elife.71862"", ""evidence_urls"": [""https://elifesciences.org/articles/71862"", ""https://pmc.ncbi.nlm.nih.gov/articles/PMC9255967/"", ""https://github.com/yochaiedlitz/T2DM_UKB_predictions"", ""https://doi.org/10.7554/elife.71862""], ""notes"": ""Exact public repo-publication-application chain uses public article/code metadata only."", ""publication_title"": ""Prediction of type 2 diabetes mellitus onset using logistic regression-based scorecards"", ""pubmed_id"": ""35731045"", ""repo_or_project"": ""https://github.com/yochaiedlitz/T2DM_UKB_predictions"", ""source_relation"": ""eLife/PMC article links the exact GitHub repository and acknowledges UK Biobank Application Number 28784.""}}",true,false,false,,28784,1,doi; pmid; title,"[{""app_id"": ""28784"", ""evidence_class"": ""A1_DIRECT_APP_ID"", ""evidence_urls"": ""https://elifesciences.org/articles/71862; https://pmc.ncbi.nlm.nih.gov/articles/PMC9255967/; https://github.com/yochaiedlitz/T2DM_UKB_predictions; https://doi.org/10.7554/elife.71862"", ""identifier"": ""10.7554/elife.71862"", ""identifier_type"": ""doi; pmid; title"", ""pub_id"": """", ""source_relation"": ""eLife/PMC article links the exact GitHub repository and acknowledges UK Biobank Application Number 28784.""}]",Public metadata seed records a unique repository-publication-application evidence chain.,https://github.com/github/dmca/blob/master/2025/10/2025-10-14-uk-biobank.md; https://github.com/yochaiedlitz/T2DM_UKB_predictions; https://elifesciences.org/articles/71862; https://pmc.ncbi.nlm.nih.gov/articles/PMC9255967/; https://doi.org/10.7554/elife.71862,false,A1_DIRECT_APP_ID,true,false,false,,28784,1,doi; pmid; title,"[{""app_id"": ""28784"", ""evidence_class"": ""A1_DIRECT_APP_ID"", ""evidence_urls"": ""https://elifesciences.org/articles/71862; https://pmc.ncbi.nlm.nih.gov/articles/PMC9255967/; https://github.com/yochaiedlitz/T2DM_UKB_predictions; https://doi.org/10.7554/elife.71862"", ""identifier"": ""10.7554/elife.71862"", ""identifier_type"": ""doi; pmid; title"", ""pub_id"": """", ""source_relation"": ""eLife/PMC article links the exact GitHub repository and acknowledges UK Biobank Application Number 28784.""}]"
lineage_yochaiedlitz_t2dm_ukb_predictions,2,21988,The project of Quantum Pharmacutical company (q-pharm.com),Dr Peter Fedichev,Gero Pte Ltd.,candidate,9.6,C,C,data_type; repo_path_similarity,"{""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""C"", ""repo_path_tokens"": [""com""]}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/10/2025-10-14-uk-biobank.md; https://github.com/yochaiedlitz/T2DM_UKB_predictions,true,C,false,false,true,,,,,
lineage_yochaiedlitz_t2dm_ukb_predictions,3,100532,Statistical methods development for genetic basis of complex traits and predictions,,University of Calgary,candidate,9.0,C,C,data_type; repo_path_similarity,"{""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""C"", ""repo_path_tokens"": [""predictions""]}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/10/2025-10-14-uk-biobank.md; https://github.com/yochaiedlitz/T2DM_UKB_predictions,true,C,false,false,true,,,,,
lineage_yochaiedlitz_t2dm_ukb_predictions,4,217744,Developing machine learning (ML) frameworks that can derive multiple phenotypic predictions for risk genotypes at the cell-type level.,,BioTuring Inc.,candidate,8.62,C,C,data_type; repo_path_similarity,"{""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""C"", ""repo_path_tokens"": [""predictions""]}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/10/2025-10-14-uk-biobank.md; https://github.com/yochaiedlitz/T2DM_UKB_predictions,true,C,false,false,true,,,,,
lineage_yochaiedlitz_t2dm_ukb_predictions,5,1000805,Using big data to investigate the non-coding genome and its role in human disease,,University of Sheffield,candidate,8.0,C,C,data_type,"{""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""C""}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/10/2025-10-14-uk-biobank.md; https://github.com/yochaiedlitz/T2DM_UKB_predictions,true,C,false,false,true,,,,,
lineage_yochaiedlitz_t2dm_ukb_predictions,6,1001139,"Development and validation of a risk prediction model for heart failure hospitalization at 1-, 3-, and 5-year horizons using routinely collected data",,"Klinrisk, Inc.",candidate,8.0,C,C,data_type,"{""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""C""}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/10/2025-10-14-uk-biobank.md; https://github.com/yochaiedlitz/T2DM_UKB_predictions,true,C,false,false,true,,,,,
lineage_yochaiedlitz_t2dm_ukb_predictions,7,1001461,Characterization of cross-trait genetic and environmental architectures using rare and common variants,,"University of California, San Francisco",candidate,8.0,C,C,data_type,"{""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""C""}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/10/2025-10-14-uk-biobank.md; https://github.com/yochaiedlitz/T2DM_UKB_predictions,true,C,false,false,true,,,,,
lineage_yochaiedlitz_t2dm_ukb_predictions,8,100235,Comparing variant distributions and Polygenic Risk Score between the UK Biobank and South Asian cohorts,,Strand Life Sciences Pvt Ltd,candidate,8.0,C,C,data_type,"{""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""C""}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/10/2025-10-14-uk-biobank.md; https://github.com/yochaiedlitz/T2DM_UKB_predictions,true,C,false,false,true,,,,,
lineage_yochaiedlitz_t2dm_ukb_predictions,9,100242,Investigating genetic causal correlations of food allergy with human common diseases in UK Biobank cohort,,Fujian Medical University,candidate,8.0,C,C,data_type,"{""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""C""}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/10/2025-10-14-uk-biobank.md; https://github.com/yochaiedlitz/T2DM_UKB_predictions,true,C,false,false,true,,,,,
lineage_yochaiedlitz_t2dm_ukb_predictions,10,1002450,Development and External Validation of the DRABackground: HeterozygouGON Risk Score: A Novel 10-Year Cardiovascular Risk Prediction Model for Patients with Heterozygous Familial Hypercholesterolemia,,Cardiff University,candidate,8.0,C,C,data_type,"{""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""C""}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/10/2025-10-14-uk-biobank.md; https://github.com/yochaiedlitz/T2DM_UKB_predictions,true,C,false,false,true,,,,,
lineage_yochaiedlitz_t2dm_ukb_predictions,11,100261,Uncovering the genetic basis of reproductive health and its links to general health,,University of Muenster,candidate,8.0,C,C,data_type,"{""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""C""}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/10/2025-10-14-uk-biobank.md; https://github.com/yochaiedlitz/T2DM_UKB_predictions,true,C,false,false,true,,,,,
lineage_yochaiedlitz_t2dm_ukb_predictions,12,100274,Universal machine learning model research for Magnetic Resonance(MR) images,,Peking University Health Science Center,candidate,8.0,C,C,data_type,"{""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""C""}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/10/2025-10-14-uk-biobank.md; https://github.com/yochaiedlitz/T2DM_UKB_predictions,true,C,false,false,true,,,,,
lineage_yochaiedlitz_t2dm_ukb_predictions,13,100300,Premature Ovarian Insufficiency (POI) prediction model establishment and precision diagnosis and treatment transformation,,Shanghai Jiao Tong University School of Medicine.,candidate,8.0,C,C,data_type,"{""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""C""}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/10/2025-10-14-uk-biobank.md; https://github.com/yochaiedlitz/T2DM_UKB_predictions,true,C,false,false,true,,,,,
lineage_yochaiedlitz_t2dm_ukb_predictions,14,100337,"Studying brain development, mental health and  other complex traits with genomic and neuroimaging data in UK Biobank Cohort",,University of Minnesota Twin Cities,candidate,8.0,C,C,data_type,"{""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""C""}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/10/2025-10-14-uk-biobank.md; https://github.com/yochaiedlitz/T2DM_UKB_predictions,true,C,false,false,true,,,,,
lineage_yochaiedlitz_t2dm_ukb_predictions,15,100359,Comprehensive gene-environment interaction analysis in chronic diseases and cancers,,Korea University College of Medicine,candidate,8.0,C,C,data_type,"{""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""C""}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/10/2025-10-14-uk-biobank.md; https://github.com/yochaiedlitz/T2DM_UKB_predictions,true,C,false,false,true,,,,,
lineage_yochaiedlitz_t2dm_ukb_predictions,16,100371,Investigating novel genetic and environmental players on development of gastrointestinal diseases/ cancers; quantified their impacts or possible synergic effects to improve patient risk stratification,,IRCCS De Bellis,candidate,8.0,C,C,data_type,"{""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""C""}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/10/2025-10-14-uk-biobank.md; https://github.com/yochaiedlitz/T2DM_UKB_predictions,true,C,false,false,true,,,,,
lineage_yochaiedlitz_t2dm_ukb_predictions,17,100411,Genetic association between maternal reproductive factor exposures during pregnancy and offspring developmental outcomes,,Xiangya Hospital  of Central South University,candidate,8.0,C,C,data_type,"{""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""C""}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/10/2025-10-14-uk-biobank.md; https://github.com/yochaiedlitz/T2DM_UKB_predictions,true,C,false,false,true,,,,,
lineage_yochaiedlitz_t2dm_ukb_predictions,18,1004433,Integrated Multi-Omics Profiling in UK Biobank for Risk Stratification and Mechanistic Insights in Chronic Diseases and Cancers,,Guizhou Provincial People's Hospital.,candidate,8.0,C,C,data_type,"{""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""C""}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/10/2025-10-14-uk-biobank.md; https://github.com/yochaiedlitz/T2DM_UKB_predictions,true,C,false,false,true,,,,,
lineage_yochaiedlitz_t2dm_ukb_predictions,19,100469,Characterising the causes and impacts of rare and structural variation on human traits,,University of Oxford,candidate,8.0,C,C,data_type,"{""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""C""}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/10/2025-10-14-uk-biobank.md; https://github.com/yochaiedlitz/T2DM_UKB_predictions,true,C,false,false,true,,,,,
lineage_yochaiedlitz_t2dm_ukb_predictions,20,100578,Comparing genome architecture across diverse populations between the UK Biobank and the Biobank at the Colorado Center for Personalized Medicine (CCPM),,"University of Colorado, Anschutz Medical Campus",candidate,8.0,C,C,data_type,"{""data_types"": [""genotype"", ""hospital_episode_statistics""], ""evidence_class"": ""C""}",false,false,true,,,,,,Alternative candidate retained for audit.,https://github.com/github/dmca/blob/master/2025/10/2025-10-14-uk-biobank.md; https://github.com/yochaiedlitz/T2DM_UKB_predictions,true,C,false,false,true,,,,,
