app_id,schema27_title,schema27_institution,schema27_pi,start_date,website_url,website_match_status,website_match_count,match_methods
7441,"Investigation of genetic, environment and gene ? environment interaction in colorectal cancer risk and survival",University of Edinburgh,Dr Evropi Theodoratou,2015-10-01,https://www.ukbiobank.ac.uk/projects/investigation-of-genetic-environment-and-gene-environment-interaction-in-colorectal-cancer-risk-and-survival/,matched_one_website_record,1,unique_normalized_title
7487,"Elevated plasma levels of Cthrc1 in subjects with red hair: What are the consequences for bone, liver, vascular disease, diabetes and muscle?",Maine Medical Center Research Institute,Dr Volkhard Lindner,2014-07-15,https://www.ukbiobank.ac.uk/projects/elevated-plasma-levels-of-cthrc1-in-subjects-with-red-hair-what-are-the-consequences-for-bone-liver-vascular-disease-diabetes-and-muscle/,matched_one_website_record,1,unique_normalized_title
7661,"Chronic disease outcomes across the glycaemic spectrum: harnessing UK Biobank and linked eHealth data to quantify risks, explore mechanisms and determine treatment impacts.",University College London,Professor Nishi Chaturvedi,2015-01-01,https://www.ukbiobank.ac.uk/projects/chronic-disease-outcomes-across-the-glycaemic-spectrum-harnessing-uk-biobank-and-linked-ehealth-data-to-quantify-risks-explore-mechanisms-and-determine-treatment-impacts/,matched_one_website_record,1,unique_normalized_title
7898,Genome-wide association studies of cognitive function.,University of Glasgow,Professor Daniel Smith,2015-12-01,https://www.ukbiobank.ac.uk/projects/genome-wide-association-studies-of-cognitive-function/,matched_one_website_record,1,unique_normalized_title
7908,A genetic study of human cognitive function and age-related cognitive decline,University of Edinburgh,Professor Albert Tenesa,2014-12-01,https://www.ukbiobank.ac.uk/projects/a-genetic-study-of-human-cognitive-function-and-age-related-cognitive-decline/,matched_one_website_record,1,unique_normalized_title
7996,Co-morbidities and risk factors of inflammatory rheumatological conditions,University of Manchester,Dr Suzanne Verstappen,2015-01-01,https://www.ukbiobank.ac.uk/projects/co-morbidities-and-risk-factors-of-inflammatory-rheumatological-conditions/,matched_one_website_record,1,unique_normalized_title
8009,"Understanding the links between inflammation and depression, and the potential roles of sociodemographic and other non-genetic factors in mediating or moderating this association.",University of Exeter,Professor Chris Dickens,2015-09-01,https://www.ukbiobank.ac.uk/projects/understanding-the-links-between-inflammation-and-depression-and-the-potential-roles-of-sociodemographic-and-other-non-genetic-factors-in-mediating-or-moderating-this-association/,matched_one_website_record,1,unique_normalized_title
8107,Analysis of Biobank Neuro Imaging Data,University of Oxford,Professor Stephen Smith,2015-10-01,https://www.ukbiobank.ac.uk/projects/analysis-of-biobank-neuro-imaging-data/,matched_one_website_record,1,unique_normalized_title
8256,Understanding genetic influences in the response of the cardiac electrical system to exercise,Queen Mary University of London,Professor Andrew Tinker,2015-01-01,https://www.ukbiobank.ac.uk/projects/understanding-genetic-influences-in-the-response-of-the-cardiac-electrical-system-to-exercise/,matched_one_website_record,1,unique_normalized_title
8260,Using Mendelian randomization to evaluate the causal effect of disease related biomarkers on clinical outcomes,Uppsala University,Professor Asa Johansson,2015-09-01,https://www.ukbiobank.ac.uk/projects/using-mendelian-randomization-to-evaluate-the-causal-effect-of-disease-related-biomarkers-on-clinical-outcomes/,matched_one_website_record,1,unique_normalized_title
8294,Identifying environmental and genetic risk factors for endometrial cancer subtypes,University of Oxford,Dr Naomi Allen,2015-10-01,https://www.ukbiobank.ac.uk/projects/identifying-environmental-and-genetic-risk-factors-for-endometrial-cancer-subtypes/,matched_one_website_record,1,unique_normalized_title
8304,"Genetics of human lifespan ? heritability, association and prediction",University of Edinburgh,Professor James Wilson,2014-12-15,https://www.ukbiobank.ac.uk/projects/genetics-of-human-lifespan-heritability-association-and-prediction/,matched_one_website_record,1,unique_normalized_title
8343,Gene-Lifestyle interactions in cardiometabolic disease traits,Queen Mary University of London,Professor Patricia Munroe,2017-05-01,https://www.ukbiobank.ac.uk/projects/gene-lifestyle-interactions-in-cardiometabolic-disease-traits/,matched_one_website_record,1,unique_normalized_title
8370,Genome-wide association studies of hypertension and the overlap with mood disorders.,University of Glasgow,Professor Daniel Smith,2015-10-01,https://www.ukbiobank.ac.uk/projects/genome-wide-association-studies-of-hypertension-and-the-overlap-with-mood-disorders/,matched_one_website_record,1,unique_normalized_title
8389,Genetics of Severe Asthma and Idiopathic Pulmonary Fibrosis,University of Nottingham,Dr Ian Sayers,2015-04-01,https://www.ukbiobank.ac.uk/projects/genetics-of-severe-asthma-and-idiopathic-pulmonary-fibrosis/,matched_one_website_record,1,unique_normalized_title
8447,The genetic architecture and prediction of anthropomorphic measurements,University of Edinburgh,Professor Albert Tenesa,2014-09-01,https://www.ukbiobank.ac.uk/projects/the-genetic-architecture-and-prediction-of-anthropomorphic-measurements/,matched_one_website_record,1,unique_normalized_title
8508,Development of a risk prediction model for colorectal cancer,Institute of Cancer Research,Professor Richard Houlston,2016-01-04,https://www.ukbiobank.ac.uk/projects/development-of-a-risk-prediction-model-for-colorectal-cancer/,matched_one_website_record,1,unique_normalized_title
8614,Evaluating genome-wide association and gene-environment interaction in colorectal cancer,Fred Hutchinson Cancer Center,Dr Ulrike Peters,2016-11-01,https://www.ukbiobank.ac.uk/projects/evaluating-genome-wide-association-and-gene-environment-interaction-in-colorectal-cancer/,matched_one_website_record,1,unique_normalized_title
8764,The epidemiology of liver disease in a population-based cohort.,University of Oxford,Hamish Innes,2015-07-01,https://www.ukbiobank.ac.uk/projects/the-epidemiology-of-liver-disease-in-a-population-based-cohort/,matched_one_website_record,1,unique_normalized_title
8786,"The causal effects of education on behavioural risk factors, morbidity and all-cause and cause-specific mortality: evidence from the 500,000 participants of the UK biobank.",University of Bristol,Dr Neil Davies,2015-02-02,https://www.ukbiobank.ac.uk/projects/the-causal-effects-of-education-on-behavioural-risk-factors-morbidity-and-all-cause-and-cause-specific-mortality-evidence-from-the-500000-participants-of-the-uk-biobank/,matched_one_website_record,1,unique_normalized_title
8835,"Investigation of the causal association between vascular risk factors, cognitive function and dementia using genetic instruments",University of Oxford,Professor Sarah Parish,2014-12-15,https://www.ukbiobank.ac.uk/projects/investigation-of-the-causal-association-between-vascular-risk-factors-cognitive-function-and-dementia-using-genetic-instruments/,matched_one_website_record,1,unique_normalized_title
8874,Statistical methods to study the interplay between genetic and lifestyle factors using large-scale genetic data and a wide variety of lifestyle factors.,University of Oxford,Professor Peter Donnelly,2015-04-01,https://www.ukbiobank.ac.uk/projects/statistical-methods-to-study-the-interplay-between-genetic-and-lifestyle-factors-using-large-scale-genetic-data-and-a-wide-variety-of-lifestyle-factors/,matched_one_website_record,1,unique_normalized_title
9055,The Genetics of type 2 diabetes aetiology and progression,University of Exeter,Professor Tim Frayling,2015-01-05,https://www.ukbiobank.ac.uk/projects/the-genetics-of-type-2-diabetes-aetiology-and-progression/,matched_one_website_record,1,unique_normalized_title
9072,"The Genetics of anthropometric traits ? Height, weight, BMI and waist circumference",University of Exeter,Professor Tim Frayling,2015-01-05,https://www.ukbiobank.ac.uk/projects/the-genetics-of-anthropometric-traits-height-weight-bmi-and-waist-circumference/,matched_one_website_record,1,unique_normalized_title
9119,Determinants and health impact of atrial fibrillation in men and women,University of Oxford,Professor Barbara Casadei,2014-09-30,https://www.ukbiobank.ac.uk/projects/determinants-and-health-impact-of-atrial-fibrillation-in-men-and-women/,matched_one_website_record,1,unique_normalized_title
9126,Extracting Meaningful Health Information from Raw Accelerometer Data in UK Biobank,University of Oxford,Dr Aiden Doherty,2014-10-13,https://www.ukbiobank.ac.uk/projects/extracting-meaningful-health-information-from-raw-accelerometer-data-in-uk-biobank/,matched_one_website_record,1,unique_normalized_title
9142,Using Mendelian Randomisation to investigate the causal effects of caffeine and smoking on health outcomes.,University of Bristol,Dr Amy Taylor,2015-04-01,https://www.ukbiobank.ac.uk/projects/using-mendelian-randomisation-to-investigate-the-causal-effects-of-caffeine-and-smoking-on-health-outcomes/,matched_one_website_record,1,unique_normalized_title
9161,Type 2 diabetes: using genetic discovery to drive biological inference and translational opportunities.,University of Oxford,Professor Mark McCarthy,2015-04-30,https://www.ukbiobank.ac.uk/projects/type-2-diabetes-using-genetic-discovery-to-drive-biological-inference-and-translational-opportunities/,matched_one_website_record,1,unique_normalized_title
9174,Genetic Exploration of PreEclampsia and Gestational Hypertension in UK Biobank,Genome Research Limited,Dr Ralph McGinnis,2016-04-15,https://www.ukbiobank.ac.uk/projects/genetic-exploration-of-preeclampsia-and-gestational-hypertension-in-uk-biobank/,matched_one_website_record,1,unique_normalized_title
9188,"Associations between neighbourhood takeaway food environments, consumption of takeaway food and body weight.",University of Cambridge,Dr Thomas Burgoine,2017-02-01,https://www.ukbiobank.ac.uk/projects/associations-between-neighbourhood-takeaway-food-environments-consumption-of-takeaway-food-and-body-weight/,matched_one_website_record,1,unique_normalized_title
9310,Associations of blood biomarkers with cardiovascular disease and related cardiometabolic outcomes and risk prediction in the clinical setting,University of Glasgow,Professor Naveed Sattar,2016-06-01,https://www.ukbiobank.ac.uk/projects/associations-of-blood-biomarkers-with-cardiovascular-disease-and-related-cardiometabolic-outcomes-and-risk-prediction-in-the-clinical-setting/,matched_one_website_record,1,unique_normalized_title
9462,Vitamin D and neurocognitive dysfunction: new insights from environmental and genetic factors,University of Exeter,Dr David Llewellyn,2016-01-02,https://www.ukbiobank.ac.uk/projects/vitamin-d-and-neurocognitive-dysfunction-new-insights-from-environmental-and-genetic-factors/,matched_one_website_record,1,unique_normalized_title
9502,"Assessing whether individual feedback results in improved health outcomes, with a focus on BMI feedback.",Manchester Metropolitan University,Dr William Cook,2016-04-01,https://www.ukbiobank.ac.uk/projects/assessing-whether-individual-feedback-results-in-improved-health-outcomes-with-a-focus-on-bmi-feedback/,matched_one_website_record,1,unique_normalized_title
9616,The Genetics of Extreme Blood Indices by Whole Genome Sequencing,University of Cambridge,Dr William Astle,2016-01-01,https://www.ukbiobank.ac.uk/projects/the-genetics-of-extreme-blood-indices-by-whole-genome-sequencing/,matched_one_website_record,1,unique_normalized_title
9628,Multi-institutional 1000G GWAS study to identify heart rate-associated loci and their effects,University Medical Center Groningen,Professor Pim van der Harst,2015-04-01,https://www.ukbiobank.ac.uk/projects/multi-institutional-1000g-gwas-study-to-identify-heart-rate-associated-loci-and-their-effects/,matched_one_website_record,1,unique_normalized_title
9637,Genetic epidemiological studies of endometriosis and associated symptomatology,University of Oxford,Professor Krina Zondervan,2015-04-01,https://www.ukbiobank.ac.uk/projects/genetic-epidemiological-studies-of-endometriosis-and-associated-symptomatology/,matched_one_website_record,1,unique_normalized_title
