app_id,start_date,policy_period,expansion_layer,previous_classification,previous_confidence,proposed_new_classification,evidence_type,evidence_source,source_timing,supporting_text_excerpt,inferred_underlying_data_product_or_rap_use,matched_term_or_expression,evidence_dictionary_term_id,confidence,manual_review_flag,manual_review_reason,source_pub_id,source_pub_date,source_doi,previous_already_rap_modalities,previous_legacy_route_modalities,schema27_title,website_url
98772,2023-05-24,before_policy,C0,ALREADY_RAP_BOUND,HIGH,CONTROL_CANDIDATE_C0,current_conservative_classifier,data/intermediate/rap_classification/stage3_project_rap_exposure_classification.csv,stage3_current_classifier,"WGS [schema27_title]: Search for inborn errors of immunity underlying infectious diseases using whole exome and whole genome sequencing data. || WES [schema27_notes]: ...IEI underlying these infectious diseases. We have already collected unique cohorts of patients with available WES or WGS data for all the infections we are studying, including > 800 patients with MSMD, >1500 with tuberculos... || GENERIC_GENETIC_LANGUAGE [schema27_notes]: Over the last 25 years, we have discovered genetic etiologies of a large number of viral (including COVID-19), bacterial, and fungal diseases. We intend to sear... || GENERIC_SEQUENCE_LANGUAGE [schema27_title]: Search for inborn errors of immunity underlying infectious diseases using whole exome and whole genome sequencing data.",WES|WGS,WES|WGS,C0_CURRENT_STAGE3_ALREADY_RAP_BOUND,HIGH_BASELINE,no,fixed_C0_baseline_from_current_classifier,,,,WES|WGS,,Search for inborn errors of immunity underlying infectious diseases using whole exome and whole genome sequencing data.,https://www.ukbiobank.ac.uk/projects/search-for-inborn-errors-of-immunity-underlying-infectious-diseases-using-whole-exome-and-whole-genome-sequencing-data/
107152,2023-11-01,before_policy,C0,ALREADY_RAP_BOUND,HIGH,CONTROL_CANDIDATE_C0,current_conservative_classifier,data/intermediate/rap_classification/stage3_project_rap_exposure_classification.csv,stage3_current_classifier,"WGS [schema27_title]: Quantifying the dynamics of clonal haematopoiesis in individuals using snapshot whole genome sequencing data || GENERIC_GENETIC_LANGUAGE [schema27_notes]: ...nditions linked to inflammation like common ""wear and tear"" arthritis, develop when normal body cells acquire genetic, and other damage, that causes abnormal cell growth and dysfunction. Early diagnosis and intervention have pr... || GENERIC_SEQUENCE_LANGUAGE [schema27_title]: Quantifying the dynamics of clonal haematopoiesis in individuals using snapshot whole genome sequencing data",WGS,WGS,C0_CURRENT_STAGE3_ALREADY_RAP_BOUND,HIGH_BASELINE,no,fixed_C0_baseline_from_current_classifier,,,,WGS,,Quantifying the dynamics of clonal haematopoiesis in individuals using snapshot whole genome sequencing data,https://www.ukbiobank.ac.uk/projects/quantifying-the-dynamics-of-clonal-haematopoiesis-in-individuals-using-snapshot-whole-genome-sequencing-data/
116200,2023-11-22,before_policy,C0,ALREADY_RAP_BOUND,HIGH,CONTROL_CANDIDATE_C0,current_conservative_classifier,data/intermediate/rap_classification/stage3_project_rap_exposure_classification.csv,stage3_current_classifier,"WGS [schema27_notes]: ...is a substantial research gap, the UK Biobank, one of the world's largest biomedical databases, is conducting whole-genome sequencing on all of its 500,000 British participants, with the results expected to be released in late 2023. This da... || GENERIC_GENETIC_LANGUAGE [schema27_title]: Influences of rare non-protein-coding genetic variants across the phenome || GENERIC_SEQUENCE_LANGUAGE [schema27_notes]: ...ial research gap, the UK Biobank, one of the world's largest biomedical databases, is conducting whole-genome sequencing on all of its 500,000 British participants, with the results expected to be released in late 2023. This datas...",WGS,WGS,C0_CURRENT_STAGE3_ALREADY_RAP_BOUND,HIGH_BASELINE,no,fixed_C0_baseline_from_current_classifier,,,,WGS,,Influences of rare non-protein-coding genetic variants across the phenome,https://www.ukbiobank.ac.uk/projects/influences-of-rare-non-protein-coding-genetic-variants-across-the-phenome/
117723,2024-12-17,after_policy,C0,ALREADY_RAP_BOUND,HIGH,CONTROL_CANDIDATE_C0,current_conservative_classifier,data/intermediate/rap_classification/stage3_project_rap_exposure_classification.csv,stage3_current_classifier,WES [schema27_notes]: ...on of rare variants to SLE or SD; only small studies have investigated this. The goal of this study is to use whole exome sequencing to determine whether rare variants contribute to SLE and SD risk and clinical features. The aims are: 1) I... || GENERIC_GENETIC_LANGUAGE [schema27_title]: The role of rare coding variants in Systemic Lupus Erythematosus and Sjögen's Disease risk and phenotypes || GENERIC_SEQUENCE_LANGUAGE [schema27_notes]: ...ariants to SLE or SD; only small studies have investigated this. The goal of this study is to use whole exome sequencing to determine whether rare variants contribute to SLE and SD risk and clinical features. The aims are: 1) Iden...,WES,WES,C0_CURRENT_STAGE3_ALREADY_RAP_BOUND,HIGH_BASELINE,no,fixed_C0_baseline_from_current_classifier,,,,WES,,The role of rare coding variants in Systemic Lupus Erythematosus and Sjögen's Disease risk and phenotypes,https://www.ukbiobank.ac.uk/projects/the-role-of-rare-coding-variants-in-systemic-lupus-erythematosus-and-sjogens-disease-risk-and-phenotypes/
177789,2024-05-13,before_policy,C0,ALREADY_RAP_BOUND,HIGH,CONTROL_CANDIDATE_C0,current_conservative_classifier,data/intermediate/rap_classification/stage3_project_rap_exposure_classification.csv,stage3_current_classifier,"WES [schema27_notes]: ...varian insufficiency (POI) history. The family has several POI individuals. However, by whole exon sequencing(WES), we didn't identify a single gene mutation that was directly associated with the disease phenotype. Instead,... || GENERIC_GENETIC_LANGUAGE [schema27_title]: Correlation study of double gene mutations with the onset of Premature Ovarian Insufficiency || GENERIC_SEQUENCE_LANGUAGE [schema27_notes]: ...Premature ovarian insufficiency (POI) history. The family has several POI individuals. However, by whole exon sequencing(WES), we didn't identify a single gene mutation that was directly associated with the disease phenotype. Inst...",WES,WES,C0_CURRENT_STAGE3_ALREADY_RAP_BOUND,HIGH_BASELINE,no,fixed_C0_baseline_from_current_classifier,,,,WES,,Correlation study of double gene mutations with the onset of Premature Ovarian Insufficiency,https://www.ukbiobank.ac.uk/projects/correlation-study-of-double-gene-mutations-with-the-onset-of-premature-ovarian-insufficiency/
190333,2025-07-22,after_policy,C0,ALREADY_RAP_BOUND,HIGH,CONTROL_CANDIDATE_C0,current_conservative_classifier,data/intermediate/rap_classification/stage3_project_rap_exposure_classification.csv,stage3_current_classifier,"WES [schema27_notes]: ...ty of life and the ability to perform daily tasks. Genetics play a role in glaucoma. Previous research, using whole exome sequencing data from 110,260 participants in the UK Biobank (UKB), identified 40 novel rare variant genes associated... || GENERIC_GENETIC_LANGUAGE [schema27_title]: Whole-genome identification of rare variants in UK Biobank Glaucoma patients || GENERIC_SEQUENCE_LANGUAGE [schema27_notes]: ...nd the ability to perform daily tasks. Genetics play a role in glaucoma. Previous research, using whole exome sequencing data from 110,260 participants in the UK Biobank (UKB), identified 40 novel rare variant genes associated wit...",WES,WES,C0_CURRENT_STAGE3_ALREADY_RAP_BOUND,HIGH_BASELINE,no,fixed_C0_baseline_from_current_classifier,,,,WES,,Whole-genome identification of rare variants in UK Biobank Glaucoma patients,https://www.ukbiobank.ac.uk/projects/whole-genome-identification-of-rare-variants-in-uk-biobank-glaucoma-patients/
242460,2024-06-18,before_policy,C0,ALREADY_RAP_BOUND,HIGH,CONTROL_CANDIDATE_C0,current_conservative_classifier,data/intermediate/rap_classification/stage3_project_rap_exposure_classification.csv,stage3_current_classifier,"WGS [schema27_notes]: ...mals. One of the ways in which TAAR1 can become inactive is through mutations. In this study, we will use the whole genome sequencing data from UK Biobank to investigate the presence of mutations in schizophrenia patients. Long term benefit... || GENERIC_GENETIC_LANGUAGE [schema27_notes]: ...tigate whether presence of mutations cause therapeutic failures, side-effects or toxicity. * Potentially find genetic markers that can predict schizophrenia using genetic tests (e.g. Blueprint Genetics Parkinson Disease Panel f... || GENERIC_SEQUENCE_LANGUAGE [schema27_notes]: ...the ways in which TAAR1 can become inactive is through mutations. In this study, we will use the whole genome sequencing data from UK Biobank to investigate the presence of mutations in schizophrenia patients. Long term benefits o...",WGS,WGS,C0_CURRENT_STAGE3_ALREADY_RAP_BOUND,HIGH_BASELINE,no,fixed_C0_baseline_from_current_classifier,,,,WGS,,Investigation of single nucleotide varaints in Trace Amine-Associated Receptor 1 (TAAR1) among schizophrenia patients,https://www.ukbiobank.ac.uk/projects/investigation-of-single-nucleotide-varaints-in-trace-amine-associated-receptor-1-taar1-among-schizophrenia-patients/
309781,2025-01-09,after_policy,C0,ALREADY_RAP_BOUND,HIGH,CONTROL_CANDIDATE_C0,current_conservative_classifier,data/intermediate/rap_classification/stage3_project_rap_exposure_classification.csv,stage3_current_classifier,"WES [schema27_notes]: ...of inherited mutations in ovarian cancer cases and non-cases in the UK Biobank using whole exome sequencing (WES) data, 2) to examine how these inherited mutations relate to clinical characteristics of the ovarian cancer p... || GENERIC_GENETIC_LANGUAGE [schema27_title]: Genomic Predictors of Ovarian Cancer Risk || GENERIC_SEQUENCE_LANGUAGE [schema27_notes]: ...he frequency of inherited mutations in ovarian cancer cases and non-cases in the UK Biobank using whole exome sequencing (WES) data, 2) to examine how these inherited mutations relate to clinical characteristics of the ovarian can... || PHYSICAL_SAMPLE_OR_EXTERNAL_ASSAY_LANGUAGE [schema27_notes]: ...varian cancer clinical characteristics in a group of patients with ovarian cancer who also have pre-diagnosis DNA samples. Our proposal is unique, in that other studies evaluating gene-environment interactions have focused on commo...",WES,WES,C0_CURRENT_STAGE3_ALREADY_RAP_BOUND,HIGH_BASELINE,no,fixed_C0_baseline_from_current_classifier,,,,WES,,Genomic Predictors of Ovarian Cancer Risk,https://www.ukbiobank.ac.uk/projects/genomic-predictors-of-ovarian-cancer-risk/
317703,2024-11-20,after_policy,C0,ALREADY_RAP_BOUND,HIGH,CONTROL_CANDIDATE_C0,current_conservative_classifier,data/intermediate/rap_classification/stage3_project_rap_exposure_classification.csv,stage3_current_classifier,"WGS [schema27_notes]: ...rs, cardiovascular diseases, rare diseases, etc.) and various types of genomic data (such as chip, exome, and whole-genome sequencing), are urgently needed to comprehensively investigate the relationship between variants and human diseases.... || GENERIC_GENETIC_LANGUAGE [schema27_title]: Investigating the impact of genome-wide variants on human diseases || GENERIC_SEQUENCE_LANGUAGE [schema27_notes]: ...cular diseases, rare diseases, etc.) and various types of genomic data (such as chip, exome, and whole-genome sequencing), are urgently needed to comprehensively investigate the relationship between variants and human diseases. Pr...",WGS,WGS,C0_CURRENT_STAGE3_ALREADY_RAP_BOUND,HIGH_BASELINE,no,fixed_C0_baseline_from_current_classifier,,,,WGS,,Investigating the impact of genome-wide variants on human diseases,https://www.ukbiobank.ac.uk/projects/investigating-the-impact-of-genome-wide-variants-on-human-diseases/
505149,2024-11-05,after_policy,C0,ALREADY_RAP_BOUND,HIGH,CONTROL_CANDIDATE_C0,current_conservative_classifier,data/intermediate/rap_classification/stage3_project_rap_exposure_classification.csv,stage3_current_classifier,"WGS [schema27_notes]: ...- Explore the associations between metabolic risk factors, kidney diseases, and cardiovascular diseases using whole-genome sequencing data from UKB. Identify differentially expressed genes related to metabolic factors and kidney diseases an... || GENERIC_GENETIC_LANGUAGE [schema27_notes]: ...s, and cardiovascular diseases using whole-genome sequencing data from UKB. Identify differentially expressed genes related to metabolic factors and kidney diseases and investigate their potential functional roles in cardiova... || GENERIC_SEQUENCE_LANGUAGE [schema27_notes]: ...associations between metabolic risk factors, kidney diseases, and cardiovascular diseases using whole-genome sequencing data from UKB. Identify differentially expressed genes related to metabolic factors and kidney diseases and i...",WGS,WGS,C0_CURRENT_STAGE3_ALREADY_RAP_BOUND,HIGH_BASELINE,no,fixed_C0_baseline_from_current_classifier,,,,WGS,,"Impact of Metabolic Risk Factors and Kidney Function on the Incidence, Progression, and Prognosis of Cardiovascular Diseases",https://www.ukbiobank.ac.uk/projects/impact-of-metabolic-risk-factors-and-kidney-function-on-the-incidence-progression-and-prognosis-of-cardiovascular-diseases/
555968,2025-10-30,after_policy,C0,ALREADY_RAP_BOUND,HIGH,CONTROL_CANDIDATE_C0,current_conservative_classifier,data/intermediate/rap_classification/stage3_project_rap_exposure_classification.csv,stage3_current_classifier,"WGS [schema27_notes]: ...dentify noncoding variants with impact on mRNA levels We have developed an integrated framework that combines WGS and RNA-Seq to identify noncoding variants with impact on target genes (within the same TAD domain, or near t... || GENERIC_GENETIC_LANGUAGE [schema27_notes]: ...out the characteristics of its noncoding genome. Non-coding regions contain regulatory elements essential for gene expression, and mutations in these areas can disrupt cellular functions critical to OC development and diseas...",WGS,WGS,C0_CURRENT_STAGE3_ALREADY_RAP_BOUND,HIGH_BASELINE,no,fixed_C0_baseline_from_current_classifier,,,,WGS,,Identification and Characterisation of Somatic Cis-regulatory Non-coding Mutations in Ovarian Cancer,https://www.ukbiobank.ac.uk/projects/identification-and-characterisation-of-somatic-cis-regulatory-non-coding-mutations-in-ovarian-cancer/
600182,2025-06-13,after_policy,C0,ALREADY_RAP_BOUND,HIGH,CONTROL_CANDIDATE_C0,current_conservative_classifier,data/intermediate/rap_classification/stage3_project_rap_exposure_classification.csv,stage3_current_classifier,"WES [schema27_notes]: ...m exome-wide gene-based tests across relevant medical conditions and quantitative cardiometabolic traits from WES data in UK Biobank to identify disease-associated genes. 2. We will map the disease-associated genes to publi... || GENERIC_GENETIC_LANGUAGE [schema27_notes]: ...ir relationship to tissue types where the target is highly expressed. 5. Finally, we will integrate extensive genetic and biomedical data to identify physiologically-informed clusters of a particular cardio-metabolic disease an...",WES,WES,C0_CURRENT_STAGE3_ALREADY_RAP_BOUND,HIGH_BASELINE,no,fixed_C0_baseline_from_current_classifier,,,,WES,,Identification and characterisation of genetically validated drug targets in cardiometabolic diseases using UK Biobank data,https://www.ukbiobank.ac.uk/projects/identification-and-characterisation-of-genetically-validated-drug-targets-in-cardiometabolic-diseases-using-uk-biobank-data/
